,InvoiceNo,CustomerID,InvoiceDate,Country,TotalAmount
460,537229,17677,12/6/2010 8:44,United Kingdom,17.4
461,537230,,12/6/2010 9:20,United Kingdom,2.95
462,537231,13652,12/6/2010 9:21,United Kingdom,308.8
463,537233,17428,12/6/2010 9:37,United Kingdom,353.0
464,537235,17381,12/6/2010 9:45,United Kingdom,2567.6400000000003
465,537236,16858,12/6/2010 9:52,United Kingdom,375.69000000000005
466,537237,,12/6/2010 9:58,United Kingdom,7335.45
467,537238,16161,12/6/2010 10:03,United Kingdom,164.2
468,537239,18219,12/6/2010 10:05,United Kingdom,210.19
469,537240,,12/6/2010 10:08,United Kingdom,7660.4800000000005
470,537241,14293,12/6/2010 10:18,United Kingdom,364.92
471,537242,14748,12/6/2010 10:19,United Kingdom,412.22
472,537243,16638,12/6/2010 10:19,United Kingdom,50.400000000000006
473,537244,17674,12/6/2010 10:20,United Kingdom,300.66
474,537245,14748,12/6/2010 10:24,United Kingdom,58.2
475,537246,12808,12/6/2010 10:27,Portugal,129.4
476,537247,13094,12/6/2010 10:34,United Kingdom,223.68
477,537248,15899,12/6/2010 10:36,United Kingdom,56.25
478,537249,16955,12/6/2010 10:38,United Kingdom,33.0
479,537250,12708,12/6/2010 10:43,Germany,196.44
480,537252,,12/6/2010 10:46,United Kingdom,26.349999999999998
481,537253,,12/6/2010 10:53,United Kingdom,351.47
482,537254,15898,12/6/2010 11:01,United Kingdom,382.69
483,537255,14443,12/6/2010 11:03,United Kingdom,303.5
484,537256,16210,12/6/2010 11:06,United Kingdom,2263.8
485,537257,17691,12/6/2010 11:10,United Kingdom,142.5
486,537258,17227,12/6/2010 11:16,United Kingdom,142.25
487,537262,15039,12/6/2010 11:26,United Kingdom,611.51
488,537265,15919,12/6/2010 11:26,United Kingdom,270.72
489,537298,13497,12/6/2010 11:37,United Kingdom,153.5
490,537301,15860,12/6/2010 11:38,United Kingdom,102.66
491,537312,14189,12/6/2010 11:42,United Kingdom,311.24
492,537313,15304,12/6/2010 11:42,United Kingdom,123.15
493,537332,14344,12/6/2010 11:58,United Kingdom,322.8
494,537334,16719,12/6/2010 12:06,United Kingdom,430.73
495,537335,15048,12/6/2010 12:15,United Kingdom,98.7
496,537346,15301,12/6/2010 12:21,United Kingdom,673.37
497,537350,14708,12/6/2010 12:23,United Kingdom,419.06
498,537351,16898,12/6/2010 12:23,United Kingdom,116.08
499,537354,12748,12/6/2010 12:23,United Kingdom,133.07
500,537359,14825,12/6/2010 12:30,United Kingdom,184.10000000000002
501,537360,18113,12/6/2010 12:31,United Kingdom,76.32000000000001
502,537362,17596,12/6/2010 12:34,United Kingdom,392.62
503,537363,,12/6/2010 12:35,United Kingdom,0.0
504,537364,,12/6/2010 12:36,United Kingdom,0.0
505,537365,15078,12/6/2010 12:38,United Kingdom,449.95000000000005
506,537366,14085,12/6/2010 12:39,United Kingdom,308.05
507,537367,15078,12/6/2010 12:39,United Kingdom,25.200000000000003
508,537368,14911,12/6/2010 12:40,EIRE,377.5
509,537369,17860,12/6/2010 12:41,United Kingdom,252.8
510,537370,13155,12/6/2010 12:44,United Kingdom,379.7
511,537371,15028,12/6/2010 12:47,United Kingdom,185.97
512,537372,16919,12/6/2010 12:52,United Kingdom,198.35
513,537374,17259,12/6/2010 12:55,United Kingdom,381.64
514,537375,17019,12/6/2010 12:55,United Kingdom,358.82
515,537376,16722,12/6/2010 12:59,United Kingdom,480.68
516,537377,15882,12/6/2010 13:01,United Kingdom,270.52
517,537378,14911,12/6/2010 13:06,EIRE,784.15
518,537380,15882,12/6/2010 13:12,United Kingdom,100.80000000000001
519,537381,14667,12/6/2010 13:13,United Kingdom,511.56
520,537382,16710,12/6/2010 13:13,United Kingdom,375.47
521,537384,15984,12/6/2010 13:21,United Kingdom,122.7
522,537385,14487,12/6/2010 13:22,United Kingdom,125.10000000000001
523,537386,14911,12/6/2010 13:32,EIRE,20.85
524,537387,13468,12/6/2010 13:34,United Kingdom,222.18
525,537388,17682,12/6/2010 13:35,United Kingdom,391.5
526,537389,17757,12/6/2010 13:41,United Kingdom,149.0
527,537390,16658,12/6/2010 13:47,United Kingdom,123.24
528,537391,16550,12/6/2010 13:53,United Kingdom,554.66
529,537392,17068,12/6/2010 13:58,United Kingdom,166.15
530,537393,13089,12/6/2010 13:59,United Kingdom,2415.04
531,537394,13089,12/6/2010 14:00,United Kingdom,81.17999999999999
532,537395,15356,12/6/2010 14:05,United Kingdom,150.22
533,537396,17223,12/6/2010 14:08,United Kingdom,292.84000000000003
534,537397,16817,12/6/2010 14:19,United Kingdom,244.20000000000002
535,537399,13030,12/6/2010 14:31,United Kingdom,427.74
536,537400,17191,12/6/2010 14:36,United Kingdom,422.81
537,537401,,12/6/2010 14:37,United Kingdom,0.0
538,537403,17191,12/6/2010 14:43,United Kingdom,30.45
539,537404,17191,12/6/2010 14:46,United Kingdom,56.85
540,537405,17841,12/6/2010 14:51,United Kingdom,406.69
541,537407,15502,12/6/2010 14:55,United Kingdom,192.7
542,537409,15194,12/6/2010 15:00,United Kingdom,406.16
543,537410,14409,12/6/2010 15:03,United Kingdom,151.20000000000002
544,537411,,12/6/2010 15:06,United Kingdom,9.65
545,537412,14409,12/6/2010 15:06,United Kingdom,177.60000000000002
546,537415,16654,12/6/2010 15:09,United Kingdom,227.4
547,537418,17884,12/6/2010 15:13,United Kingdom,137.11
548,537419,13495,12/6/2010 15:14,United Kingdom,510.95
549,537420,17519,12/6/2010 15:18,United Kingdom,335.3
550,537421,17218,12/6/2010 15:25,United Kingdom,292.54
551,537422,17812,12/6/2010 15:27,United Kingdom,217.54999999999998
552,537423,14215,12/6/2010 15:34,United Kingdom,166.0
553,537424,15602,12/6/2010 15:35,United Kingdom,92.55000000000001
554,537425,,12/6/2010 15:35,United Kingdom,0.0
555,537426,,12/6/2010 15:36,United Kingdom,0.0
556,537427,,12/6/2010 15:37,United Kingdom,0.0
557,537428,17320,12/6/2010 15:38,United Kingdom,450.92
558,537429,12748,12/6/2010 15:54,United Kingdom,82.12
559,537432,,12/6/2010 16:10,United Kingdom,0.0
560,537433,12913,12/6/2010 16:36,United Kingdom,417.62
561,537434,,12/6/2010 16:57,United Kingdom,8223.4
562,537435,17920,12/6/2010 16:58,United Kingdom,221.5
563,537440,17869,12/6/2010 17:16,United Kingdom,214.32
564,537441,13564,12/6/2010 17:26,United Kingdom,540.0
565,537442,,12/6/2010 17:29,United Kingdom,5.07
566,537446,18055,12/7/2010 9:13,United Kingdom,569.03
567,537447,13963,12/7/2010 9:21,United Kingdom,151.3
568,537448,17450,12/7/2010 9:23,United Kingdom,39.599999999999994
569,537449,,12/7/2010 9:26,United Kingdom,0.0
570,537450,,12/7/2010 9:26,United Kingdom,0.0
571,537451,,12/7/2010 9:27,United Kingdom,0.0
572,537452,,12/7/2010 9:28,United Kingdom,0.0
573,537453,,12/7/2010 9:28,United Kingdom,0.0
574,537454,,12/7/2010 9:30,United Kingdom,0.0
575,537455,,12/7/2010 9:31,United Kingdom,0.0
576,537456,17450,12/7/2010 9:43,United Kingdom,1989.2399999999998
577,537457,17511,12/7/2010 9:51,United Kingdom,1644.94
578,537458,17091,12/7/2010 9:55,United Kingdom,293.45000000000005
579,537459,17470,12/7/2010 9:57,United Kingdom,178.4
580,537460,17616,12/7/2010 10:04,United Kingdom,326.4
581,537461,15649,12/7/2010 10:06,United Kingdom,510.0
582,537462,17228,12/7/2010 10:06,United Kingdom,172.65
583,537463,12681,12/7/2010 10:08,France,1033.52
584,537464,14907,12/7/2010 10:14,United Kingdom,618.07
585,537465,17735,12/7/2010 10:32,United Kingdom,454.6
586,537466,,12/7/2010 10:33,United Kingdom,0.0
587,537467,16059,12/7/2010 10:36,United Kingdom,118.25
588,537468,12567,12/7/2010 10:36,France,415.46000000000004
589,537469,17720,12/7/2010 10:43,United Kingdom,102.0
590,537470,15018,12/7/2010 10:47,United Kingdom,111.25
591,537471,14344,12/7/2010 10:51,United Kingdom,17.85
592,537472,12971,12/7/2010 11:11,United Kingdom,111.54
593,537476,15838,12/7/2010 11:26,United Kingdom,957.5
594,537484,14733,12/7/2010 11:30,United Kingdom,1830.02
595,537489,17017,12/7/2010 11:33,United Kingdom,511.79999999999995
596,537509,13756,12/7/2010 11:41,United Kingdom,532.8000000000001
597,537523,14176,12/7/2010 11:45,United Kingdom,159.55
598,537534,,12/7/2010 11:48,United Kingdom,924.59
599,537538,15353,12/7/2010 11:49,United Kingdom,311.65
600,537567,18119,12/7/2010 11:59,United Kingdom,181.12
601,537592,17491,12/7/2010 12:18,United Kingdom,327.40000000000003
602,537593,14282,12/7/2010 12:21,United Kingdom,571.0
603,537594,12647,12/7/2010 12:28,Germany,596.8
604,537595,13569,12/7/2010 12:29,United Kingdom,118.32
605,537598,14135,12/7/2010 12:37,United Kingdom,319.0
606,537599,17954,12/7/2010 12:37,United Kingdom,19.9
607,537601,17287,12/7/2010 12:43,United Kingdom,108.78
608,537603,14673,12/7/2010 12:49,United Kingdom,373.49
609,537604,13488,12/7/2010 13:01,United Kingdom,1381.92
610,537605,16221,12/7/2010 13:13,United Kingdom,166.74
611,537606,15002,12/7/2010 13:16,United Kingdom,631.65
612,537607,15965,12/7/2010 13:18,United Kingdom,156.19
613,537608,15024,12/7/2010 13:20,United Kingdom,444.42
614,537609,17675,12/7/2010 13:22,United Kingdom,617.12
615,537612,13769,12/7/2010 13:28,United Kingdom,322.3
616,537614,16904,12/7/2010 13:29,United Kingdom,322.8
617,537615,15898,12/7/2010 13:30,United Kingdom,139.0
618,537616,16904,12/7/2010 13:30,United Kingdom,15.9
619,537617,16086,12/7/2010 13:45,United Kingdom,177.26
620,537618,15061,12/7/2010 13:50,United Kingdom,2022.16
621,537619,13786,12/7/2010 13:53,United Kingdom,230.39999999999998
622,537620,13880,12/7/2010 14:00,United Kingdom,97.8
623,537621,,12/7/2010 14:29,United Kingdom,19.5
624,537622,13173,12/7/2010 14:30,United Kingdom,165.94
625,537623,15858,12/7/2010 14:31,United Kingdom,383.93
626,537624,12748,12/7/2010 14:41,United Kingdom,306.84000000000003
627,537625,15180,12/7/2010 14:57,United Kingdom,87.5
628,537626,12347,12/7/2010 14:57,Iceland,711.79
629,537627,14739,12/7/2010 14:58,United Kingdom,713.88
630,537628,16293,12/7/2010 15:02,United Kingdom,378.75
631,537629,17419,12/7/2010 15:03,United Kingdom,356.87
632,537631,17419,12/7/2010 15:04,United Kingdom,17.4
633,537632,,12/7/2010 15:08,United Kingdom,13541.33
634,537633,,12/7/2010 15:14,United Kingdom,24.9
635,537634,16775,12/7/2010 15:15,United Kingdom,231.9
636,537635,16306,12/7/2010 15:18,United Kingdom,68.1
637,537636,16950,12/7/2010 15:20,United Kingdom,172.0
638,537637,,12/7/2010 15:22,United Kingdom,15.7
639,537638,,12/7/2010 15:28,United Kingdom,6293.86
640,537639,,12/7/2010 15:29,United Kingdom,0.0
641,537640,,12/7/2010 15:31,United Kingdom,11540.34
642,537641,,12/7/2010 15:32,United Kingdom,1240.19
643,537642,,12/7/2010 15:33,United Kingdom,2164.51
644,537643,,12/7/2010 15:34,United Kingdom,2416.59
645,537645,,12/7/2010 15:34,United Kingdom,2448.29
646,537646,17591,12/7/2010 15:39,United Kingdom,406.6
647,537648,12839,12/7/2010 15:48,United Kingdom,402.61
648,537649,13807,12/7/2010 15:48,United Kingdom,112.6
649,537650,16125,12/7/2010 15:48,United Kingdom,289.35
650,537653,17897,12/7/2010 15:54,United Kingdom,268.73
651,537654,,12/7/2010 15:59,United Kingdom,135.05
652,537655,15081,12/7/2010 16:20,United Kingdom,111.15
653,537657,18102,12/7/2010 16:42,United Kingdom,9639.12
654,537658,18102,12/7/2010 16:43,United Kingdom,395.76
655,537659,18102,12/7/2010 16:43,United Kingdom,15885.49
656,537664,15024,12/7/2010 17:05,United Kingdom,46.8
657,537665,16365,12/7/2010 17:19,United Kingdom,139.86
658,537666,,12/7/2010 18:36,United Kingdom,5058.04
659,537667,17870,12/8/2010 8:12,United Kingdom,326.4
660,537668,14821,12/8/2010 8:43,United Kingdom,48.800000000000004
661,537669,16863,12/8/2010 8:58,United Kingdom,164.25
662,537670,13078,12/8/2010 9:07,United Kingdom,514.39
663,537671,13267,12/8/2010 9:20,United Kingdom,328.45
664,537672,13050,12/8/2010 9:30,United Kingdom,328.01
665,537673,12709,12/8/2010 9:49,Germany,522.7
666,537674,15628,12/8/2010 9:51,United Kingdom,319.18
667,537675,,12/8/2010 9:53,United Kingdom,5.04
668,537676,12386,12/8/2010 9:53,Australia,258.9
669,537678,16779,12/8/2010 9:56,United Kingdom,356.91
670,537679,,12/8/2010 10:05,United Kingdom,24.59
671,537680,13599,12/8/2010 10:11,United Kingdom,253.24
672,537681,13329,12/8/2010 10:11,United Kingdom,304.2
673,537682,13599,12/8/2010 10:13,United Kingdom,99.6
674,537683,12921,12/8/2010 10:14,United Kingdom,365.4
675,537685,18077,12/8/2010 10:21,United Kingdom,204.87
676,537686,14744,12/8/2010 10:21,United Kingdom,225.0
677,537687,,12/8/2010 10:26,United Kingdom,0.0
678,537688,17406,12/8/2010 10:35,United Kingdom,702.1
679,537689,15750,12/8/2010 10:36,United Kingdom,301.52
680,537690,13983,12/8/2010 10:38,United Kingdom,329.36
681,537691,13842,12/8/2010 10:39,United Kingdom,310.57
682,537692,14796,12/8/2010 10:40,United Kingdom,671.21
683,537693,12441,12/8/2010 10:45,France,173.55
684,537694,14901,12/8/2010 10:46,United Kingdom,158.25
685,537698,13199,12/8/2010 10:51,United Kingdom,468.68
686,537700,18229,12/8/2010 10:51,United Kingdom,309.0
687,537707,14032,12/8/2010 10:53,United Kingdom,303.86
688,537738,17706,12/8/2010 11:02,United Kingdom,287.08
689,537743,17706,12/8/2010 11:02,United Kingdom,151.95
690,537751,17706,12/8/2010 11:04,United Kingdom,38.8
691,537754,16081,12/8/2010 11:16,United Kingdom,157.6
692,537755,16525,12/8/2010 11:31,United Kingdom,411.44
693,537757,17975,12/8/2010 11:38,United Kingdom,314.1
694,537758,16122,12/8/2010 11:41,United Kingdom,105.72
695,537759,13126,12/8/2010 11:42,United Kingdom,203.64000000000001
696,537760,15973,12/8/2010 11:42,United Kingdom,307.82000000000005
697,537761,13126,12/8/2010 11:43,United Kingdom,19.799999999999997
698,537762,16558,12/8/2010 12:01,United Kingdom,569.4
699,537764,16893,12/8/2010 12:06,United Kingdom,145.93
700,537765,14606,12/8/2010 12:08,United Kingdom,215.88
701,537766,17677,12/8/2010 12:08,United Kingdom,651.6
702,537767,15100,12/8/2010 12:09,United Kingdom,350.4
703,537768,15750,12/8/2010 12:11,United Kingdom,39.0
704,537769,15021,12/8/2010 12:17,United Kingdom,205.64000000000001
705,537770,15529,12/8/2010 12:24,United Kingdom,295.66
706,537771,15498,12/8/2010 12:29,United Kingdom,450.92
707,537772,18043,12/8/2010 12:35,United Kingdom,316.46
708,537773,16016,12/8/2010 12:36,United Kingdom,382.27
709,537774,14060,12/8/2010 12:40,United Kingdom,281.0
710,537775,17722,12/8/2010 12:41,United Kingdom,910.14
711,537780,17324,12/8/2010 12:45,United Kingdom,127.05000000000001
712,537781,17341,12/8/2010 12:46,United Kingdom,513.6
713,537789,14051,12/8/2010 12:49,United Kingdom,623.4200000000001
714,537791,16233,12/8/2010 12:51,United Kingdom,147.39999999999998
715,537792,16385,12/8/2010 12:56,United Kingdom,148.23000000000002
716,537793,15032,12/8/2010 12:57,United Kingdom,2746.75
717,537794,16713,12/8/2010 13:01,United Kingdom,414.43
718,537795,17213,12/8/2010 13:03,United Kingdom,312.90000000000003
719,537796,18061,12/8/2010 13:03,United Kingdom,405.16
720,537799,15916,12/8/2010 13:07,United Kingdom,142.95
721,537800,12748,12/8/2010 13:08,United Kingdom,69.78999999999999
722,537801,15221,12/8/2010 13:08,United Kingdom,403.25
723,537802,13455,12/8/2010 13:11,United Kingdom,692.94
724,537803,15916,12/8/2010 13:14,United Kingdom,89.5
725,537804,12748,12/8/2010 13:17,United Kingdom,130.64
726,537806,13113,12/8/2010 13:21,United Kingdom,372.96999999999997
727,537808,15311,12/8/2010 13:23,United Kingdom,251.09
728,537809,14217,12/8/2010 13:28,United Kingdom,118.3
729,537810,15032,12/8/2010 13:30,United Kingdom,23.85
730,537811,17262,12/8/2010 13:30,United Kingdom,268.86
731,537813,18259,12/8/2010 13:38,United Kingdom,376.30000000000007
732,537815,17676,12/8/2010 13:49,United Kingdom,300.7
733,537816,16679,12/8/2010 13:51,United Kingdom,129.75
734,537817,18269,12/8/2010 13:53,United Kingdom,168.6
735,537818,12766,12/8/2010 13:53,Portugal,1149.29
736,537819,15298,12/8/2010 13:55,United Kingdom,397.6
737,537822,13523,12/8/2010 14:22,United Kingdom,566.95
738,537823,,12/8/2010 14:25,United Kingdom,6073.71
739,537825,15005,12/8/2010 14:36,United Kingdom,222.5
740,537826,15581,12/8/2010 14:38,United Kingdom,272.34000000000003
741,537827,15332,12/8/2010 14:43,Lithuania,63.0
742,537828,15680,12/8/2010 14:43,United Kingdom,478.89
743,537829,15498,12/8/2010 14:46,United Kingdom,525.8
744,537830,13649,12/8/2010 14:46,United Kingdom,197.8
745,537831,17894,12/8/2010 14:50,United Kingdom,106.77000000000001
746,537833,13270,12/8/2010 14:53,United Kingdom,590.0
747,537836,14866,12/8/2010 14:58,United Kingdom,103.67999999999999
748,537837,13077,12/8/2010 14:59,United Kingdom,313.72
749,537839,,12/8/2010 15:02,United Kingdom,12.87
750,537840,13531,12/8/2010 15:03,United Kingdom,305.45
751,537841,13848,12/8/2010 15:10,United Kingdom,320.0
752,537842,13140,12/8/2010 15:12,United Kingdom,159.51
753,537843,15713,12/8/2010 15:16,United Kingdom,171.15
754,537844,17999,12/8/2010 15:17,United Kingdom,190.34
755,537845,17690,12/8/2010 15:23,United Kingdom,71.4
756,537846,15347,12/8/2010 15:25,United Kingdom,201.60000000000002
757,537847,14766,12/8/2010 15:33,United Kingdom,180.4
758,537848,13777,12/8/2010 15:35,United Kingdom,180.0
759,537849,13777,12/8/2010 15:35,United Kingdom,75.0
760,537850,16722,12/8/2010 15:38,United Kingdom,318.84
761,537851,13758,12/8/2010 15:39,United Kingdom,356.4
762,537852,17340,12/8/2010 15:56,United Kingdom,2671.27
763,537854,13984,12/8/2010 15:58,United Kingdom,154.8
764,537855,15996,12/8/2010 15:59,United Kingdom,263.25
765,537858,,12/8/2010 16:06,United Kingdom,24.95
766,537859,14030,12/8/2010 16:11,United Kingdom,670.55
767,537861,16596,12/8/2010 16:18,United Kingdom,120.65
768,537862,12971,12/8/2010 16:21,United Kingdom,111.53
769,537863,14030,12/8/2010 16:29,United Kingdom,5.95
770,537864,16700,12/8/2010 16:34,United Kingdom,336.94
771,537865,16011,12/8/2010 16:34,United Kingdom,237.95
772,537866,17655,12/8/2010 16:45,United Kingdom,676.1
773,537867,16717,12/8/2010 16:48,United Kingdom,307.25
774,537868,12433,12/8/2010 16:49,Norway,1867.98
775,537870,,12/8/2010 17:08,United Kingdom,0.0
776,537871,12748,12/8/2010 17:20,United Kingdom,167.09
777,537879,14243,12/9/2010 8:34,United Kingdom,213.3
778,537880,12963,12/9/2010 9:14,United Kingdom,365.8
779,537881,15513,12/9/2010 9:23,United Kingdom,956.5
780,537882,15079,12/9/2010 9:25,United Kingdom,141.95
781,537883,14437,12/9/2010 9:27,United Kingdom,63.0
782,537884,15694,12/9/2010 9:30,United Kingdom,525.93
783,537885,12942,12/9/2010 9:34,United Kingdom,258.75
784,537886,15660,12/9/2010 9:49,United Kingdom,209.3
785,537887,18092,12/9/2010 10:00,United Kingdom,1485.72
786,537888,15358,12/9/2010 10:04,United Kingdom,524.35
787,537889,13319,12/9/2010 10:04,United Kingdom,670.48
788,537890,15358,12/9/2010 10:04,United Kingdom,100.19999999999999
789,537891,13319,12/9/2010 10:05,United Kingdom,88.8
790,537892,12481,12/9/2010 10:13,Germany,159.38
791,537894,12621,12/9/2010 10:16,Germany,464.61
792,537895,14299,12/9/2010 10:30,United Kingdom,429.24
793,537896,18071,12/9/2010 10:33,United Kingdom,258.95
794,537897,12683,12/9/2010 10:37,France,213.88
795,537898,17377,12/9/2010 10:42,United Kingdom,364.4
796,537899,12755,12/9/2010 10:44,Japan,3794.3999999999996
797,537900,15983,12/9/2010 10:45,United Kingdom,382.66
798,537901,13854,12/9/2010 10:48,United Kingdom,309.4
799,537915,12797,12/9/2010 10:55,Portugal,254.03
800,537955,16782,12/9/2010 11:28,United Kingdom,371.7
801,537963,13369,12/9/2010 11:30,United Kingdom,308.28000000000003
802,537967,12494,12/9/2010 11:31,France,57.6
803,537981,17857,12/9/2010 11:35,United Kingdom,1335.2
804,537995,12712,12/9/2010 11:39,Germany,295.1
805,537999,,12/9/2010 11:44,United Kingdom,0.0
806,538000,12748,12/9/2010 11:44,United Kingdom,101.9
807,538002,14932,12/9/2010 11:48,Channel Islands,363.53
808,538003,12429,12/9/2010 12:05,Denmark,1281.5
809,538005,13090,12/9/2010 12:12,United Kingdom,832.8
810,538006,14987,12/9/2010 12:13,United Kingdom,163.2
811,538007,14355,12/9/2010 12:16,United Kingdom,174.4
812,538008,12683,12/9/2010 12:17,France,849.2
813,538009,14911,12/9/2010 12:17,EIRE,945.55
814,538010,17526,12/9/2010 12:20,United Kingdom,226.79999999999998
815,538011,14896,12/9/2010 12:24,United Kingdom,257.22
816,538012,14527,12/9/2010 12:32,United Kingdom,224.38
817,538013,17062,12/9/2010 12:37,United Kingdom,114.79
818,538014,14440,12/9/2010 12:49,United Kingdom,656.7
819,538015,13240,12/9/2010 12:49,United Kingdom,224.07
820,538032,14479,12/9/2010 12:59,United Kingdom,174.4
