,StockCode,Description,UnitPrice
438,21198,WHITE HEART CONFETTI IN TUBE,1.4367567567567567
439,21199,PINK  HEART CONFETTI IN TUBE,1.57325
440,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1.9658666666666667
441,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,3.1304716981132072
442,21202,DOLLY HONEYCOMB GARLAND,1.7484615384615385
443,21204,DAISIES  HONEYCOMB GARLAND ,1.9561176470588233
444,21205,MULTICOLOUR 3D BALLS GARLAND,2.798
445,21206,STRAWBERRY HONEYCOMB  GARLAND ,1.9170535714285712
446,21207,SKULL AND CROSSBONES  GARLAND ,1.6688059701492535
447,21208,PASTEL COLOUR HONEYCOMB FAN,1.2140449438202248
448,21209,MULTICOLOUR HONEYCOMB FAN,1.3479787234042553
449,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.7748380129589634
450,21211,SET OF 72 SKULL PAPER  DOILIES,1.7333333333333334
451,21212,PACK OF 72 RETROSPOT CAKE CASES,0.7559855595667869
452,21213,PACK OF 72 SKULL CAKE CASES,0.7945722713864307
453,21215,IVORY PAPER CUP CAKE CASES ,0.91671875
454,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",7.325412026726057
455,21217,RED RETROSPOT ROUND CAKE TINS,12.516022727272725
456,21218,RED SPOTTY BISCUIT TIN,5.8478973105134475
457,21219,SET/4 BADGES BALLOON GIRL,1.4985555555555556
458,21220,SET/4 BADGES DOGS,1.5517777777777777
459,21221,SET/4 BADGES CUTE CREATURES,1.3612962962962964
460,21222,SET/4 BADGES BEETLES,1.5676315789473685
461,21224,SET/4 SKULL BADGES,1.0951479289940826
462,21226,POCKET MIRROR WOODLAND,0.93
463,21228,"POCKET MIRROR ""GLAMOROUS""",0.8333333333333334
464,21231,SWEETHEART CERAMIC TRINKET BOX,1.549097605893186
465,21232,STRAWBERRY CERAMIC TRINKET BOX,1.6402986725663715
466,21238,RED RETROSPOT CUP,1.06415
467,21239,PINK  POLKADOT CUP,1.1183386581469648
468,21240,BLUE POLKADOT CUP,1.1073053892215567
469,21242,RED RETROSPOT PLATE ,2.0767202572347268
470,21243,PINK  POLKADOT PLATE ,2.126745283018868
471,21244,BLUE POLKADOT PLATE ,2.043233830845771
472,21245,GREEN POLKADOT PLATE ,2.0012977099236644
473,21246,RED RETROSPOT BIG BOWL,4.4677999999999995
474,21248,DOOR HANGER  MUM + DADS ROOM,1.8095588235294118
475,21249,WOODLAND  HEIGHT CHART STICKERS ,3.8703361344537814
476,21250,SET OF SKULL WALL STICKERS,3.3560000000000003
477,21251,DINOSAUR HEIGHT CHART STICKER SET,3.5830434782608696
478,21253,SET OF PICTURE FRAME  STICKERS,5.002698412698413
479,21257,VICTORIAN SEWING BOX MEDIUM,11.143122676579926
480,21258,VICTORIAN SEWING BOX LARGE,16.40431693989071
481,21259,VICTORIAN SEWING BOX SMALL ,6.950777027027028
482,21260,FIRST AID TIN,3.5771176470588237
483,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,5.107777777777778
484,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,4.787228915662651
485,21263,GREEN GOOSE FEATHER TREE 60CM,2.4613043478260868
486,21264,WHITE GOOSE FEATHER TREE 60CM ,2.338235294117647
487,21265,PINK GOOSE FEATHER TREE 60CM,2.568947368421053
488,21268,VINTAGE BLUE TINSEL REEL,0.42
489,21269,ANTIQUE CREAM CUTLERY SHELF ,8.946315789473683
490,21270,ANTIQUE CREAM CUTLERY CUPBOARD,11.344722222222224
491,21272,SALLE DE BAIN HOOK,1.710357142857143
492,21274,,0.0
493,21275,?,17.814375
494,21277,FRENCH STYLE EMBOSSED HEART CABINET,22.230416666666667
495,21278,VINTAGE KITCHEN PRINT PUDDINGS,2.295
496,21279,VINTAGE KITCHEN PRINT FRUITS,3.949
497,21280,VINTAGE KITCHEN PRINT VEGETABLES,2.55
498,21281,VINTAGE KITCHEN PRINT SEAFOOD,3.7119999999999993
499,21282,,0.0
500,21283,,0.0
501,21284,RETROSPOT CANDLE  SMALL,1.9877777777777779
502,21285,RETROSPOT CANDLE  MEDIUM,2.140909090909091
503,21286,RETROSPOT CANDLE  LARGE,2.675
504,21287,SCENTED VELVET LOUNGE CANDLE ,0.5452727272727272
505,21288,STRIPEY CHOCOLATE NESTING BOXES,3.2721929824561404
506,21289,LARGE STRIPES CHOCOLATE GIFT BAG,1.25
507,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,1.0317307692307691
508,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,0.874642857142857
509,21293,MIRRORED DOVE WALL DECORATION,2.6748000000000003
510,21294,ETCHED GLASS COASTER,0.8160000000000001
511,21306,SET/4 DAISY MIRROR MAGNETS,1.03468085106383
512,21307,SET/4 BUTTERFLY MIRROR MAGNETS,1.2646153846153847
513,21310,CAPIZ CHANDELIER,29.95
514,21311,SET/4 BIRD MIRROR MAGNETS ,0.8355172413793104
515,21313,GLASS HEART T-LIGHT HOLDER ,1.1295575221238938
516,21314,SMALL GLASS HEART TRINKET POT,2.7810427350427354
517,21316,SMALL CHUNKY GLASS ROMAN  BOWL,2.8683333333333336
518,21317,GLASS SPHERE CANDLE STAND MEDIUM,6.576486486486487
519,21318,GLASS CHALICE BLUE SMALL ,1.2635087719298246
520,21319,GLASS CHALICE GREEN  SMALL ,1.8752380952380954
521,21320,GLASS CHALICE GREEN  LARGE ,2.648695652173913
522,21324,HANGING MEDINA LANTERN SMALL,3.3586206896551727
523,21326,AGED GLASS SILVER T-LIGHT HOLDER,0.8157183098591548
524,21327,SKULLS WRITING SET ,1.9820703124999999
525,21328,BALLOONS  WRITING SET ,2.2403399433427764
526,21329,DINOSAURS  WRITING SET ,2.154226804123711
527,21330,,0.0
528,21331,MOROCCAN BEATEN METAL DISH LARGE,14.3425
529,21332,MOROCCAN BEATEN METAL MIRROR,14.942857142857145
530,21333,CLASSIC WHITE FRAME,3.1350000000000002
531,21336,GOLD WASHBAG,2.026
532,21337,,0.0
533,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,13.334717607973422
534,21344,MOROCCAN BEATEN METAL DISH,11.498571428571427
535,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,3.31
536,21349,IVY HEART WREATH,7.247142857142857
537,21351,CINAMMON & ORANGE WREATH,6.486666666666666
538,21352,EUCALYPTUS & PINECONE  WREATH,5.111625
539,21354,TOAST ITS - BEST MUM,1.5753608247422681
540,21355,TOAST ITS - I LOVE YOU ,1.350546875
541,21356,TOAST ITS - FAIRY FLOWER,1.2192810457516339
542,21357,TOAST ITS - DINOSAUR,1.25
543,21358,TOAST ITS - HAPPY BIRTHDAY,1.181743119266055
544,21359,RELAX LARGE WOOD LETTERS,10.064545454545454
545,21360,JOY LARGE WOOD LETTERS,8.548235294117646
546,21361,LOVE LARGE WOOD LETTERS ,14.935753424657534
547,21363,HOME SMALL WOOD LETTERS,6.381678832116788
548,21364,PEACE SMALL WOOD LETTERS,7.295599999999999
549,21365,MIRRORED WALL ART STARS,1.972962962962963
550,21366,MIRRORED WALL ART PHOTO FRAMES,5.890851063829787
551,21367,MIRRORED WALL ART GENTS,2.19953488372093
552,21368,MIRRORED WALL ART LADIES,1.2302941176470588
553,21369,MIRRORED WALL ART SPLODGES,2.515
554,21370,MIRRORED WALL ART FOXY,5.775555555555556
555,21371,MIRRORED WALL ART POPPIES,1.6355263157894737
556,21372,MIRRORED WALL ART TABLE LAMP,1.9772727272727273
557,21373,MIRRORED WALL ART SNOWFLAKES,0.855
558,21374,MIRRORED WALL ART SKULLS,2.366739130434783
559,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,8.153793103448276
560,21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,5.911052631578947
561,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,2.4429268292682926
562,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,2.119705882352941
563,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1.8419607843137253
564,21380,WOODEN HAPPY BIRTHDAY GARLAND,3.48265306122449
565,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2.3601293103448273
566,21382,SET/4 SPRING FLOWER DECORATION,2.007575757575758
567,21383,PACK OF 12 STICKY BUNNIES,1.0103977272727271
568,21385,IVORY HANGING DECORATION  HEART,1.1047129909365558
569,21386,IVORY HANGING DECORATION  EGG,0.5548214285714286
570,21389,IVORY HANGING DECORATION  BIRD,0.9453284671532846
571,21390,FILIGRIS HEART WITH BUTTERFLY,1.4692342342342344
572,21391,FRENCH LAVENDER SCENT HEART,1.474608695652174
573,21392,RED POLKADOT PUDDING BOWL,1.5222222222222224
574,21393,BLUE POLKADOT PUDDING BOWL,1.45875
575,21394,RED POLKADOT BEAKER ,0.5949264705882352
576,21395,BLUE POLKADOT BEAKER ,0.5294736842105263
577,21397,BLUE POLKADOT EGG CUP ,1.0443939393939392
578,21398,RED POLKADOT COFFEE  MUG,1.22671875
579,21399,BLUE POLKADOT COFFEE MUG,0.7605194805194806
580,21400,RED PUDDING SPOON,0.25069444444444444
581,21401,BLUE PUDDING SPOON,0.24349397590361446
582,21402,RED  EGG  SPOON,0.2544086021505376
583,21403,BLUE EGG  SPOON,0.25075471698113205
584,21407,BROWN CHECK CAT DOORSTOP ,5.401142857142857
585,21408,SPOTTY PINK DUCK DOORSTOP,5.860082644628099
586,21410,COUNTRY COTTAGE  DOORSTOP GREEN,4.235
587,21411,GINGHAM HEART  DOORSTOP RED,4.888056680161943
588,21412,VINTAGE GOLD TINSEL REEL,0.21
589,21413,PERIWINKLE T-LIGHT HOLDER,1.7658823529411765
590,21414,SCALLOP SHELL SOAP DISH,0.7000000000000001
591,21415,CLAM SHELL SMALL ,2.6964583333333336
592,21416,CLAM SHELL LARGE,3.0
593,21417,COCKLE SHELL DISH,2.981304347826087
594,21418,STARFISH SOAP DISH,3.488076923076923
595,21420,OYSTER TRINKET BOX,3.8271428571428574
596,21421,PORCELAIN ROSE LARGE ,1.29
597,21422,PORCELAIN ROSE SMALL,1.0798484848484848
598,21424,WOODLAND STORAGE BOX LARGE ,5.2143421052631584
599,21425,SKULLS STORAGE BOX LARGE,4.644
600,21426,WOODLAND STORAGE BOX SMALL,3.7388
601,21427,SKULLS STORAGE BOX SMALL,3.149090909090909
602,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,5.405501858736059
603,21429,RED GINGHAM ROSE JEWELLERY BOX,2.2910855263157894
604,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4.893056680161943
605,21431,,0.0
606,21432,,0.0
607,21439,BASKET OF TOADSTOOLS,1.5698484848484848
608,21441,BLUE BIRDHOUSE DECORATION,1.0741935483870966
609,21442,GREEN BIRDHOUSE DECORATION,1.0421666666666665
610,21445,12 PINK ROSE PEG PLACE SETTINGS,1.25
611,21446,12 RED ROSE PEG PLACE SETTINGS,1.5538461538461539
612,21447,12 IVORY ROSE PEG PLACE SETTINGS,1.6882894736842105
613,21448,12 DAISY PEGS IN WOOD BOX,1.884705882352941
614,21452,TOADSTOOL MONEY BOX,3.5894999999999997
615,21454,PAINTED PINK RABBIT ,0.8597857142857143
616,21455,PAINTED YELLOW WOODEN DAISY,0.8565289256198347
617,21456,2 PICTURE BOOK EGGS EASTER CHICKS,1.4826923076923075
618,21457,2 PICTURE BOOK EGGS EASTER DUCKS,1.6856
619,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1.8213888888888887
620,21459,YELLOW EASTER EGG HUNT START POST,2.0538095238095235
621,21460,GREEN EASTER EGG HUNT START POST,2.148181818181818
622,21461,BLUE EASTER EGG HUNT START POST,2.4344444444444444
623,21462,"NURSERY A,B,C PAINTED LETTERS",6.4089041095890416
624,21463,MIRRORED DISCO BALL ,5.794097222222223
625,21464,DISCO BALL ROTATOR BATTERY OPERATED,4.245412844036697
626,21465,PINK FLOWER CROCHET FOOD COVER,3.934430379746835
627,21466,RED FLOWER CROCHET FOOD COVER,3.8950892857142856
628,21467,CHERRY CROCHET FOOD COVER,3.9855660377358495
629,21468,BUTTERFLY CROCHET FOOD COVER,4.010606060606061
630,21469,POLKA DOT RAFFIA FOOD COVER,3.837252747252747
631,21470,FLOWER VINE RAFFIA FOOD COVER,4.101818181818182
632,21471,STRAWBERRY RAFFIA FOOD COVER,3.670059523809524
633,21472,LADYBIRD + BEE RAFFIA FOOD COVER,3.9464102564102563
634,21473,SWEETHEART CREAM STEEL TABLE RECT,23.759999999999998
635,21474,,0.0
636,21476,STEEL SWEETHEART ROUND TABLE CREAM,18.561666666666664
637,21479,WHITE SKULL HOT WATER BOTTLE ,4.9519267822736035
638,21481,FAWN BLUE HOT WATER BOTTLE,4.081598440545809
639,21484,CHICK GREY HOT WATER BOTTLE,5.140379146919431
640,21485,RETROSPOT HEART HOT WATER BOTTLE,5.621114503816794
641,21486,PINK HEART DOTS HOT WATER BOTTLE,3.705833333333333
642,21488,RED WHITE SCARF  HOT WATER BOTTLE,7.163529411764706
643,21491,SET OF THREE VINTAGE GIFT WRAPS,1.95
644,21494,ROTATING LEAVES T-LIGHT HOLDER,2.5798757763975155
645,21495,SKULLS AND CROSSBONES WRAP,0.417710843373494
646,21497,FANCY FONTS BIRTHDAY WRAP,0.4182758620689655
647,21498,RED RETROSPOT WRAP ,0.41805309734513274
648,21499,BLUE POLKADOT WRAP,0.41672727272727267
649,21500,PINK POLKADOT WRAP ,0.4169014084507042
650,21503,TOYBOX  WRAP ,0.38461538461538464
651,21504,SKULLS GREETING CARD,0.48059829059829057
652,21506,"FANCY FONT BIRTHDAY CARD, ",0.508868501529052
653,21507,"ELEPHANT, BIRTHDAY CARD, ",0.5294339622641508
654,21508,VINTAGE KID DOLLY CARD ,0.553906976744186
655,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,0.5317883211678832
656,21511,,0.0
657,21518,BANK ACCOUNT  GREETING  CARD ,0.46307692307692305
658,21519,GIN & TONIC DIET GREETING CARD ,0.5074799999999999
659,21520,BOOZE & WOMEN GREETING CARD ,0.5111864406779661
660,21523,DOORMAT FANCY FONT HOME SWEET HOME,9.503043478260869
661,21524,DOORMAT SPOTTY HOME SWEET HOME,9.186482617586911
662,21527,RED RETROSPOT TRADITIONAL TEAPOT ,8.313837209302326
663,21528,DAIRY MAID TRADITIONAL TEAPOT ,7.609516129032259
664,21530,DAIRY MAID TOASTRACK,1.5565486725663717
665,21531,RED RETROSPOT SUGAR JAM BOWL,2.870075757575757
666,21533,RETROSPOT LARGE MILK JUG,5.274986149584487
667,21534,DAIRY MAID LARGE MILK JUG,5.41764705882353
668,21535,RED RETROSPOT SMALL MILK JUG,2.7374864864864863
669,21537,RED RETROSPOT PUDDING BOWL,4.389571428571428
670,21538,DAIRY MAID  PUDDING BOWL,2.5
671,21539,RED RETROSPOT BUTTER DISH,5.370076628352491
672,21544,SKULLS  WATER TRANSFER TATTOOS ,1.1148863636363637
673,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,3.5570833333333334
674,21555,CERAMIC STRAWBERRY TRINKET TRAY,2.590869565217391
675,21556,CERAMIC STRAWBERRY MONEY BOX,3.253983050847457
676,21557,SET OF 6 FUNKY BEAKERS,4.164846625766871
677,21558,SKULL LUNCH BOX WITH CUTLERY ,3.3550117096018734
678,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3.1046655518394646
679,21561,DINOSAUR LUNCH BOX WITH CUTLERY,3.016589861751152
680,21562,HAWAIIAN GRASS SKIRT ,1.4353571428571428
681,21563,RED HEART SHAPE LOVE BUCKET ,3.200062893081761
682,21564,PINK  HEART SHAPE LOVE BUCKET ,3.2036507936507936
683,21576,LETS GO SHOPPING COTTON TOTE BAG,2.5892307692307694
684,21577,SAVE THE PLANET COTTON TOTE BAG,2.7133333333333334
685,21578,WOODLAND DESIGN  COTTON TOTE BAG,2.5182706766917295
686,21579,LOLITA  DESIGN  COTTON TOTE BAG,2.5445454545454544
687,21580,RABBIT  DESIGN  COTTON TOTE BAG,2.890483870967742
688,21581,SKULLS  DESIGN  COTTON TOTE BAG,2.8762499999999998
689,21584,RETROSPOT SMALL TUBE MATCHES,1.6487500000000002
690,21586,KINGS CHOICE GIANT TUBE MATCHES,2.4685714285714284
691,21587,COSY HOUR GIANT TUBE MATCHES,2.453225806451613
692,21588,RETROSPOT GIANT TUBE MATCHES,2.5273381294964024
693,21589,,0.0
694,21591,COSY HOUR CIGAR BOX MATCHES ,1.251625
695,21592,RETROSPOT CIGAR BOX MATCHES ,1.132943722943723
696,21594,Dr. Jam's Arouzer Stress Ball,2.78
697,21595,Dad's Cab Electronic Meter,8.47
698,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2.996708860759494
699,21610,,0.0
700,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,3.0730232558139536
701,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,3.2655555555555558
702,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2.0036428571428573
703,21616,4 PEAR BOTANICAL DINNER CANDLES,1.964507042253521
704,21617,4 LILY  BOTANICAL DINNER CANDLES,2.4162264150943398
705,21618,4 WILDFLOWER BOTANICAL CANDLES,2.4037
706,21619,4 VANILLA BOTANICAL CANDLES,1.962603550295858
707,21620,SET OF 4 ROSE BOTANICAL CANDLES,2.0185057471264365
708,21621,VINTAGE UNION JACK BUNTING,9.358222222222222
709,21622,VINTAGE UNION JACK CUSHION COVER,5.674035087719298
710,21623,VINTAGE UNION JACK MEMOBOARD,10.361359649122807
711,21624,VINTAGE UNION JACK DOORSTOP,6.6236
712,21625,VINTAGE UNION JACK APRON,8.03977011494253
713,21626,VINTAGE UNION JACK PENNANT,2.2579245283018867
714,21627,ELEPHANT CARNIVAL POUFFE,21.503958333333333
715,21628,TRIANGULAR POUFFE VINTAGE ,21.360285714285716
716,21629,SQUARE FLOOR CUSHION VINTAGE RED,10.399090909090908
717,21630,FLOOR CUSHION ELEPHANT CARNIVAL,12.0125
718,21631,HIPPY CHIC DECORATIVE PARASOL,8.337407407407408
719,21632,VINTAGE PINK DECORATIVE PARASOL,7.872000000000001
720,21633,SUNFLOWER DECORATIVE PARASOL,10.223720930232558
721,21634,ASSORTED MINI MADRAS NOTEBOOK,0.8155172413793103
722,21635,MADRAS NOTEBOOK LARGE ,2.13
723,21636,MADRAS NOTEBOOK MEDIUM,0.8371604938271605
724,21637,ASSORTED SANSKRIT MINI NOTEBOOK,1.0714285714285714
725,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2.49452380952381
726,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1.1350588235294117
727,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1.0752
728,21642,ASSORTED TUTTI FRUTTI PEN,0.4935135135135135
729,21643,ASSORTED TUTTI FRUTTI MIRROR,1.800967741935484
730,21644,ASSORTED TUTTI FRUTTI HEART BOX,1.1842105263157894
731,21645,ASSORTED TUTTI FRUTTI ROUND BOX,0.825
732,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,2.1
733,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1.825142857142857
734,21650,ASSORTED TUTTI FRUTTI BRACELET,0.49957142857142856
735,21651,HANGING GLASS ETCHED TEALIGHT,1.6238461538461537
736,21653,,0.0
737,21654,RIDGED GLASS FINGER BOWL,0.9273015873015873
738,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,1.69
739,21656,RIDGED GLASS POSY VASE ,2.1620833333333334
740,21657,MILK BOTTLE WITH GLASS STOPPER ,7.830000000000001
741,21658,GLASS  BEURRE DISH,5.418589211618257
742,21661,VINTAGE GLASS TEA CADDY,5.95
743,21662,VINTAGE GLASS COFFEE CADDY,7.859259259259259
744,21664,RIDGED GLASS STORAGE JAR CREAM LID,3.732
745,21666,RIDGED GLASS T-LIGHT HOLDER,0.8558139534883721
746,21667,GLASS CAKE COVER AND PLATE,7.475
747,21668,RED STRIPE CERAMIC DRAWER KNOB,1.6575764192139737
748,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.585720620842572
749,21670,BLUE SPOT CERAMIC DRAWER KNOB,1.689
750,21671,RED SPOT CERAMIC DRAWER KNOB,1.7090206185567012
751,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1.6797183098591548
752,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1.663844155844156
753,21675,BUTTERFLIES STICKERS,1.1335714285714285
754,21676,FLOWERS  STICKERS,1.159344262295082
755,21677,HEARTS  STICKERS,1.03175
756,21678,PAISLEY PATTERN  STICKERS,1.0071875
757,21679,SKULLS  STICKERS,1.12731884057971
758,21680,WOODLAND  STICKERS,1.2149514563106796
759,21681,GIANT MEDINA STAMPED METAL BOWL ,6.633333333333333
760,21682,LARGE MEDINA STAMPED METAL BOWL ,5.390526315789473
761,21683,MEDIUM MEDINA STAMPED METAL BOWL ,3.3352542372881357
762,21684,SMALL MEDINA STAMPED METAL BOWL ,1.2246938775510203
763,21686,MEDINA STAMPED METAL STOOL,39.873333333333335
764,21688,SILVER PLATE CANDLE BOWL SMALL,3.7377586206896556
765,21689,SILVER VANILLA  FLOWER CANDLE POT,4.115555555555556
766,21690,SILVER  CANDLEPOT JARDIN ,3.75
767,21692,SILVER LATTICE VANILLA CANDLE POT,3.0
768,21693,SMALL HAMMERED SILVER CANDLEPOT ,3.271698113207547
769,21694,SMALL REGAL  SILVER CANDLEPOT ,3.395
770,21695,SMALL SILVER FLOWER CANDLE POT,3.355714285714286
771,21696,SMALL SILVER TRELLIS CANDLEPOT,3.190277777777778
772,21698,MOCK LOBSTER FRIDGE MAGNET,1.0622222222222222
773,21700,BIG DOUGHNUT FRIDGE MAGNETS,3.8837254901960785
774,21703,BAG 125g SWIRLY MARBLES,0.4942434210526316
775,21704,BAG 250g SWIRLY MARBLES,1.000515873015873
776,21705,BAG 500g SWIRLY MARBLES,1.8345205479452054
777,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4.996942148760331
778,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4.881351351351352
779,21708,FOLDING UMBRELLA CREAM POLKADOT,4.335606060606061
780,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4.667118644067797
781,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4.822666666666667
782,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,5.247777777777778
783,21713,CITRONELLA CANDLE FLOWERPOT,2.4869461077844313
784,21714,CITRONELLA CANDLE GARDEN POT,1.8782403433476396
785,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3.261293103448276
786,21716,BOYS VINTAGE TIN SEASIDE BUCKET,3.375060728744939
787,21717,EASTER TIN BUCKET,2.6209523809523807
788,21718,RED METAL BEACH SPADE ,1.7048275862068965
789,21719,LOVELY BONBON STICKER SHEET,1.0569491525423729
790,21720,CAKE SHOP  STICKER SHEET,0.85
791,21721,CANDY SHOP  STICKER SHEET,1.102857142857143
792,21722,SWEET PUDDING STICKER SHEET,1.122162162162162
793,21723,ALPHABET HEARTS STICKER SHEET,1.0236065573770492
794,21724,PANDA AND BUNNIES STICKER SHEET,0.9703703703703703
795,21725,SWEETIES  STICKERS,1.1344
796,21726,MULTI HEARTS  STICKERS,0.927142857142857
797,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5.3305
798,21731,RED TOADSTOOL LED NIGHT LIGHT,2.3738787185354693
799,21733,RED HANGING HEART T-LIGHT HOLDER,3.1529495472186286
800,21735,TWO DOOR CURIO CABINET,12.381958762886597
801,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,1.4100000000000001
802,21738,COSY SLIPPER SHOES SMALL  RED ,3.1780769230769232
803,21739,COSY SLIPPER SHOES SMALL GREEN,2.7664601769911505
804,21741,COSY SLIPPER SHOES LARGE GREEN,3.8230000000000004
805,21742,LARGE ROUND WICKER PLATTER ,6.091276595744682
806,21743,STAR PORTABLE TABLE LIGHT ,3.750188679245283
807,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3.0176515151515155
808,21745,GAOLERS KEYS DECORATIVE GARDEN ,3.9640639269406392
809,21746,SMALL RED RETROSPOT WINDMILL,1.4662337662337661
810,21747,SMALL SKULL WINDMILL,1.5069090909090908
811,21749,LARGE RED RETROSPOT WINDMILL,2.521958041958042
812,21750,LARGE SKULL WINDMILL,2.6716
813,21754,HOME BUILDING BLOCK WORD,6.608858560794045
814,21755,LOVE BUILDING BLOCK WORD,6.670213414634146
815,21756,BATH BUILDING BLOCK WORD,6.587122807017544
816,21757,LIGHTHOUSE PRINTED METAL SIGN,4.95
817,21758,VINTAGE SHELLS PRINT,9.541212121212121
818,21761,WOOD AND GLASS MEDICINE CABINET,27.227272727272727
819,21763,VINTAGE WOODEN BAR STOOL,18.308333333333334
820,21765,,0.0
821,21769,VINTAGE POST OFFICE CABINET,44.24
822,21770,OPEN CLOSED METAL SIGN,5.520051020408164
823,21773,DECORATIVE ROSE BATHROOM BOTTLE,1.7692073170731706
824,21774,DECORATIVE CATS BATHROOM BOTTLE,1.9173936170212764
825,21775,DECORATIVE FLORE BATHROOM BOTTLE,1.8718571428571429
826,21777,RECIPE BOX WITH METAL HEART,7.066666666666666
827,21781,MA CAMPAGNE CUTLERY BOX,16.324285714285715
828,21784,SHOE SHINE BOX ,10.929148936170211
829,21785,RAIN PONCHO ,0.71375
830,21786,POLKADOT RAIN HAT ,0.659915611814346
831,21787,RAIN PONCHO RETROSPOT,1.0491666666666666
832,21788,KIDS RAIN MAC BLUE,0.9041758241758242
833,21789,KIDS RAIN MAC PINK,0.9373469387755102
834,21790,VINTAGE SNAP CARDS,1.0141949152542373
835,21791,VINTAGE HEADS AND TAILS CARD GAME ,1.5012803889789303
836,21792,CLASSIC FRENCH STYLE BASKET GREEN ,4.98506329113924
837,21793,CLASSIC FRENCH STYLE BASKET BROWN,4.52421052631579
838,21794,CLASSIC FRENCH STYLE BASKET NATURAL,4.867522935779817
839,21801,CHRISTMAS TREE DECORATION WITH BELL,0.4196062992125984
840,21802,CHRISTMAS TREE HEART DECORATION,0.4528260869565217
841,21803,CHRISTMAS TREE STAR DECORATION,0.44855721393034825
842,21804,WHITE CHRISTMAS GARLAND STARS TREES,3.5547142857142857
843,21805,,0.0
844,21806,,0.0
845,21807,WHITE CHRISTMAS STAR DECORATION,0.4427027027027027
846,21808,"CHRISTMAS GARLAND STARS,TREES",3.54
847,21809,CHRISTMAS HANGING TREE WITH BELL,0.9379838709677419
848,21810,CHRISTMAS HANGING STAR WITH BELL,0.7390774907749077
849,21811,CHRISTMAS HANGING HEART WITH BELL,0.9891538461538462
850,21812,GARLAND WITH HEARTS AND BELLS,5.170576923076923
851,21813,GARLAND WITH STARS AND BELLS,4.6665217391304346
852,21814,HEART T-LIGHT HOLDER ,1.6089473684210527
853,21815,STAR  T-LIGHT HOLDER ,1.926875
854,21816,CHRISTMAS TREE T-LIGHT HOLDER,1.45
855,21817,GLITTER CHRISTMAS TREE,0.544179104477612
856,21818,GLITTER CHRISTMAS HEART ,0.5992817679558011
857,21819,GLITTER CHRISTMAS STAR ,0.5385294117647058
858,21820,GLITTER HEART GARLAND WITH BELLS ,4.9117171717171715
